pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10
4.613489406252143,-1.5125814809768736,-1.3763979895882947,-0.19549429041384253,1.5902688077418294,0.17204156639880913,0.16676726283869242,-0.5299373431705817,0.2613800570721554,-0.6214065310230485,-0.3256033079123049
2.782996177961862,-1.9218404980962567,-1.7809075898466369,0.033097252312160964,1.42924326285708,0.19492714090202135,0.24623446276498312,-1.172574932543116,0.5211394422646394,-0.1831696964738871,-0.0889594958880542
3.3425151517078002,-0.9377185702101438,-2.003485498519707,-1.0846981352449183,1.922063004415616,0.4871059789685849,-0.2738877846469916,-0.6056804939136761,-0.11609128650662688,-0.00724108837122122,0.07221809235628705
2.9618640783450068,-1.895767491320893,-3.01625566584052,-0.7628836760676168,2.0425728928951195,0.7466927544989508,0.45932264053607585,-1.2117145231698787,0.6624473896432878,-0.010588608894548993,-0.15310757110637693
4.323114148054392,-0.6261797994542103,-1.978371964003559,-0.03216215704075263,1.6218698630549069,0.23921361742621103,0.5475921796878,-0.7202576018337591,-0.3084685429426155,-0.662433474644716,0.06920921300105841
4.692854460360948,-2.3689914135373558,-1.290547393727988,0.9633699932367654,2.171850363796276,0.7927274810451951,0.24763874122053461,-1.956753687342083,0.9122835745876081,-0.031206116886582605,-0.17322200707410862
4.340542055859957,-1.6848080048482397,-1.2931745361183,-0.1651806312745132,1.6085817356132295,-0.1045836025837987,0.4677768878009867,-1.136359895940706,0.3838429876204011,-0.11674447837344255,0.17179206084617635
4.413093671276388,-1.1222667958064274,-1.8555331413411584,-0.3445229698826726,1.8827977508870413,1.4993614276375593,-0.03004753041862892,-1.1432306707809357,0.12425049920916016,-0.5871162518693288,-0.05710892886708162
4.650018392900594,-1.23308491018867,-2.814770436419745,-0.7172588371565116,1.9232080738521335,2.253066446430634,0.24699567412578977,-1.0461824424516974,0.22590554170375582,-1.2196400560127512,-0.1575541712850168
4.404662930433317,-0.33254457870487475,-1.4122362923294411,-2.2156645996610447,1.8559035625534466,1.1892316591898233,-0.618181745741865,-0.7110104565703833,0.3966154460702624,-0.32302630791019643,0.23802977487166435
4.500824691579989,-0.1066673636939516,-0.7334702089202645,-0.4986672756332391,1.8771070642503314,-0.28136467961879125,-0.6169916299781457,-0.8587430066857545,0.19289679846078234,-0.2806132698386427,-0.16527175121453952
4.230918721562427,-0.5892823666133811,-1.393302517672797,0.5320712986889251,1.4058333842633453,0.7294901419524933,-0.2736438633119392,-0.781803461265071,-0.35065820625640864,-0.5459051060813839,-0.21790295576099308
3.264251959465718,-0.5835135779867893,-2.5911607678144186,-1.8253110826262793,1.7502256046460363,1.2641776473479716,-0.05393124877290287,-0.7062646354313881,0.31015891666350703,-0.36496519983297865,0.3138685977910643
3.500885325261,-1.177579390840585,-1.8190427125709636,-0.9696411084748607,2.1984999051371648,1.2198820136910906,-1.032092279542,-0.9809455234484836,0.4190582757664164,-0.1906048651526852,-0.29224860980395
3.731637719203605,-1.87730213712736,-2.1744927585779754,1.0532369715084076,1.6904937826962538,0.6277366292404494,1.1224605370917462,-1.5749209446254748,0.22049940839270332,0.01630547545146189,0.027419927894249414
3.869941503286106,-0.4108435036786375,-2.3025833483590668,-0.7421460529139184,1.94815651078448,1.4822460092693552,0.203548876595757,-1.3265804290579977,0.09097420855509765,-0.5282910803114763,0.19701030222933996
3.874961525257172,-1.065599051831436,-2.3877903943744254,0.167618362867876,1.7172079299888088,1.5052403923416653,0.6999543646131898,-0.9958637171079935,-0.26583851279380355,-0.45999840715404045,-0.15893342666910343
3.804824495861184,-0.32547291616122315,-0.8331653518372241,0.10877954268800075,1.8244244766769127,0.2474569049163536,-0.4917264106191706,-0.941550467663586,0.2381246347729977,-0.2298580982545877,0.1786251329659711
4.776560834064648,-1.078053811454312,-1.7345233011990042,-0.617200549893643,1.7708948446707726,1.160175390463176,0.3318974533134796,-1.2316659838063047,0.07355192597806652,-0.7194049468630153,0.03328186606843368
4.824271152235271,0.025769479921070117,-1.895494307593931,-0.37270513902464586,1.221976812797177,0.8174862469236559,0.4701434843076745,-0.5425081593504361,-0.40576052211323466,-0.5743147462442059,0.127079524180524
3.3840069853914736,-0.25431423361134914,-2.0059719625731085,-1.5958593055277972,1.3571069622423562,2.0519762941325967,0.03902985684745553,-0.4064752004782012,-0.8713757505009533,-0.3442678062221271,0.10218989084744144
3.3203925003687,-1.167992535729894,-1.226606539957134,0.07695316801952401,1.5957651398981054,-0.04552379013152833,-0.5974499834350954,-0.42171119659524636,-0.11068071526921576,-0.3245617418493282,-0.39494824290934855
3.7952460212985337,-1.4245472768453142,-2.181607641216397,0.06093015080024415,1.9464091874363125,0.388934129289402,0.11305683904984304,-1.0199735934040888,0.348848345794669,-0.5378094886489617,-0.1570799491417486
2.4606413220299665,0.21930124071408266,-3.311170903017906,-1.686093322982713,2.099037753715425,1.7114701437344328,-0.27157967095966806,-0.7169086595125151,-0.215387473121869,-0.6328157784493048,-0.5111533811180281
4.120642740686637,-1.4681529261493886,-1.1408378617989468,-0.2776473990507091,1.6842604172684705,1.407823896173235,-0.3925052623030834,-1.3660655805640978,0.24929240348696755,-0.16508986977456797,-0.07471854387875146
2.8161555931639177,-1.5810556025652882,-2.199360135154008,-0.05400055001019032,1.8150888078885845,0.24923052814480698,0.05077259470207015,-0.7851053000657674,0.10659202234019415,0.14267325757319144,-0.04027197020176101
1.8654734410042533,-0.013221012003525318,-0.6662652387106629,0.19455851682959494,1.249871903149971,0.8831919037580941,-0.6708123413662747,-0.2761574692600454,-0.6643187237217955,-0.13789385612526356,-0.3721916423319644
3.9400952301357037,-0.7153275089891747,-1.1544287864672422,0.537121823611571,1.3484335802074658,1.0297875499224876,-0.08709165842377285,-0.8540958092011197,-0.5313933826944012,-0.28319872423895337,-0.14006631164926261
2.7580252895603565,-2.380162262845915,-2.4205613209836616,0.29275562005604155,1.9385520935672815,0.5358954941450337,0.5331166197263288,-1.307646326126184,0.29737357084305965,0.28551980472042054,0.05463584881201604
2.313701809783989,-1.6012315500342225,-2.0699025961016657,-1.7897445192164054,2.177384499085149,1.791185566652155,-0.8674537845113897,-1.1990644185544779,0.8946297932949585,-0.17122894689412102,-0.09235102485018455
4.656160247514991,-0.75959263312803,-1.3445183764163013,-0.7629698366835187,1.9390864857959587,0.38391938546437765,-0.16104231539919278,-1.1103242955830548,0.5662047047181012,-0.4148705501905857,0.05234087971705385
