pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
-1.679133497837891,1.9264540400759516,-0.9459974747439834,1.270316337758734,-0.6457646748844328,-0.017003805257039085,0.08841294373168071,0.8885976063335596,-0.5272146124412823,-0.11865533379740777
-2.5675972541302134,0.9406681338816265,0.3291189005851031,0.6028694654095079,-0.7004202645613387,0.18751069419402458,0.530695337902888,0.292281298355769,-0.23128566499654749,-0.0026604809910590454
-2.6438332571311305,0.9516486557823007,0.16157174797162274,1.2587296748833667,-1.1313163832822029,0.3911360778609411,0.22692857712432823,0.4252082646133624,-0.158286981004835,0.22404167306488076
-2.416671361176241,1.9388401110908566,-0.23204794007071752,0.725800052715995,-0.6486886095793689,0.37676191104734436,0.5808716103557514,-0.2529040216472142,-0.02930570194825356,-0.2633745127955296
-1.8477799034252018,2.1680797307033037,-0.4037677014278896,1.4357808416655904,-0.5343363327214502,0.5212597265862485,0.40484828788412586,0.15000106252952186,-0.5905716031544467,-0.08245505986876743
-2.9879878128759523,1.6281271421608197,0.2037465295815303,0.627082768708919,-0.7610728590629348,0.1235514369153406,0.5781902499826166,-0.13846509378458186,-0.4044754000737998,0.09068240014238335
-1.8594118605747925,-0.038431725290719,-0.6928732201417312,1.7076363708673863,-0.5595555344167126,0.2273767653116404,0.3632937836253761,0.5556235396250393,0.14946585237003332,0.015490762572492859
-3.3842242699910656,1.3803740112879033,-0.19531416299538631,0.6963740816148596,-0.32252583090383996,0.17162099349331772,0.9158503280176516,-0.10762302198949023,-0.04639086363648081,-0.1363933559359209
-1.8716249220160475,2.392774229021455,0.8025497869693535,0.0732518979265026,-1.6145396654104138,0.13197033992930338,0.14335842272594418,0.17934158971788453,-0.3463231202604532,0.2424713793556256
-2.5941498390441664,0.8660468812905581,0.03887275143951455,0.2693916008240928,-0.31487844780509644,-0.06020166722284776,0.19681506627480266,0.43157385884394217,-0.4323208948633629,0.0727416419599662
-2.577944109171798,2.0064449827049535,0.4333494866883558,0.5883349216170036,-1.3224667463079407,0.5319357292660457,-0.23308891311366745,0.11934232630435394,-0.662324071816752,0.40572959901794453
-3.2667950931074863,1.9897771150204346,0.4481524157577439,0.9421072741683444,-0.9575668587164531,0.16838880820607166,0.5360144176531592,0.1947891748300939,-0.24237962346956096,-0.041983767859206926
-3.289691869598481,2.2117612844339236,-0.1560314236002166,0.9466822399501738,-0.5009939782609873,0.4372776297696826,1.043872985131464,-0.1712299863416589,-0.40969840811545866,-0.3366818497852468
-3.015472405608093,1.9350177597387312,0.3488768992762311,1.3291393608225321,-0.8926683640808148,0.12345047512642353,0.6027518143565979,0.15269459760464257,-0.22534778199020325,-0.06500003554492396
-2.5503880453500374,1.910013936807712,-0.458921715608823,1.6348535663205124,-0.7397073260745043,0.2639746845802377,0.3007104800214452,0.010321043687984472,0.23237314755067734,-0.07280329055036892
-2.2958132392940858,1.2206182434457413,-0.49449648630652815,1.2435310088186269,-0.20358828129443787,-0.14989718227372997,0.6113669836205363,0.1517741233406747,0.09761150903560092,-0.15845480611187718
-1.0892140984852852,2.8851791768355586,1.0525544641363922,-0.08382251404649935,-1.9700953389521774,0.15064635213367497,0.7362990617166418,0.09786023757995303,-0.2764853690512226,0.17839896357321353
