pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
-0.9186351108618716,-1.0808655549866708,0.062303390712731166,0.5500472779545583,-0.38552227068309386,-0.15854519188114524,0.6037109380941508,0.43628148469019,0.2427801399990397,0.030747993088840502
-1.2766420221169619,-0.4451820984414097,-0.6859592906938564,0.44887377345675294,0.3821650062556803,-0.0762811485105757,-0.17773811461579378,-0.17139063317584893,0.10672042465961916,0.07103246124968447
-0.6766198357687231,-0.927127928674234,-0.4840555402805156,0.4525545907346244,0.0693296774883957,0.09474802975490006,0.8153656222567938,0.07729002691257193,0.1739630285370589,0.027900024040922324
-1.0164541780044405,-0.7011705161435537,-0.8721486133467228,0.15436537618920168,0.37072327995893983,0.13870568460276603,-0.1780885175665653,-0.369762013145,0.07951302146705365,0.1387108456514463
-0.2944879175936478,-1.7603313992815899,0.8519885279130562,1.0094410846708293,-0.775992468751992,-0.4252147685159189,0.09252124418989952,0.6329747015008381,0.2587534146405185,-0.1863781721306807
1.1484185617223843,-1.1865777863322797,-0.5751698224103128,-1.3596465716537802,0.47683040377866287,-0.40830074586933296,-0.22248819196641678,-0.5690725616032435,0.1473599099489415,-0.05773581728603922
0.7752352030066728,-1.2396376557902542,-0.3776162655473503,-0.45191012604337266,0.12726216076210942,-0.1440271364303407,-0.19485050611716612,-0.3049696991667088,-0.02262703290230834,0.05051221840621787
-0.7590457594419565,-1.4990898355311533,0.17303042229276372,0.42645513453902023,0.27274622917022445,-0.7814004969879309,-0.006599875142219239,0.08519217594611275,0.10932399736988303,-0.35495048731240136
-3.9921212762778504,0.6135768468231569,-0.3154053776096307,0.7523715484166182,0.8615515375824824,0.25380331639808557,0.9256094067379999,-0.5131961978517598,-0.39107092469505916,0.255477691665103
0.9005677120207468,-1.8353407396136732,-0.1336942360511029,-0.9814272010726279,-0.31480671156464946,1.3937044856880352,-0.589884092314286,-0.03224815065934105,-0.3406253475177573,0.22320558130219936
1.3827988596921472,-1.5825842485950172,0.7843826604758524,1.1311447141190138,-1.1802124882202119,-0.3135966876630531,-0.6902431462968187,0.13674530176424585,0.031243388506956335,0.11899129537170029
6.796350503000502,0.1414613702734275,1.168596309649188,0.48660975673991574,-0.23118246802935977,-0.554138786158579,-0.32619757533054183,0.32108484182171937,-0.11158466696467773,-0.3633686207383707
-1.196866876161702,0.11763364791242248,-0.1869740080755174,-0.02154921219747737,-0.11508089578888565,0.04204797115498499,0.8495226005739374,0.276198283880201,-0.3993306905539793,-0.2878959246570121
0.007628985716714685,2.5129394698589804,-2.0019495399677507,-0.8754993827313389,0.057403031964142266,-0.5104472656327421,0.03133841516788962,0.10593397949024486,-0.03348643279879101,-0.5429801799979345
0.6283282978053634,-1.0285764261272545,-0.7576623533009695,-0.43957648219351514,-0.08725346981161441,0.19611931466248808,0.660383183378058,0.22959437757332626,0.012153870200440916,0.10314484877100123
2.4016318118150517,-2.153596790484675,0.6863169760707327,1.0150372822791829,0.1999301259625636,0.4029917714856893,-0.004896130972334808,-0.33644131788940823,-0.13600870060609382,-0.2123326529883005
