pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
-0.9326912085675584,1.9381167961281125,-1.3339618642563509,0.8533071064336026,-0.33339096028375165,-0.196076946775779,-0.1924989456968595,0.7559053197152739,-0.4642997085975233,0.1997381473384716
-3.643191637440589,3.5603890451962865,2.1093208527853538,1.7390287777478028,-2.357879043703367,1.1378545082570573,1.3866050150900553,-0.7702485367590128,-0.16098447213632233,-0.19719690008602214
-1.6658394717837683,1.2637439567178417,-0.8149846126412025,1.2454129882985532,-0.033205041359766235,-0.5804374360434493,-0.1168371685791142,0.18974493793380479,0.2975143592627035,0.011667858410152018
-1.4898071323605186,1.3226797004347184,-0.18372778620152067,0.12353489613408832,-0.7241186948319308,-0.38198379450276265,-0.5129681520859986,0.4678086257693006,-0.308192977510989,0.2797517071198314
-1.007750476269783,0.32741915194605603,-0.6542283692173876,1.0797252185706123,-0.6280312566877179,-0.11018186470625178,-0.1658660324035575,0.2678229670085803,0.13995154250200115,0.4811186644502529
-2.3043044939907276,0.4060851824301045,-0.4982674518705494,1.4279218589097484,-0.09803024725149476,0.39601620720388647,-0.10047328150981671,0.0737340052500228,-0.2260094984154567,-0.14120527822950046
-1.4843570895548384,1.558937824271367,-0.18253514546168736,0.16553071618540718,-0.659911765519082,0.31148036447423716,0.4379824471834347,0.11289747937634187,-0.35536806940563687,-0.22244867227421047
-1.6437369461218951,1.1899654751170212,-0.05528368041765085,0.8390913942383762,0.16457142135277125,-0.9117594738923086,-0.3273297447357733,-0.2919865759191059,-0.11801404647611453,0.23632540517466244
-2.125471570810175,0.15813532169072722,-0.9337173989400921,0.9015225154514805,-0.10768303113471742,0.49980742029139413,-0.4748434170341205,0.19545041308167982,0.0040597596319185145,0.024560928473786603
-1.5338179779834789,1.1314935862881048,-0.7305250835014131,1.0091804195307097,-0.13563062320834152,-0.17388513920643203,0.048000706752750436,0.36675339813372193,0.037488360341137936,-0.013814247244568926
-3.9644465104126287,2.4268260145218696,0.0804101299776568,0.627305666418847,-0.41219133725194973,0.005892389306628669,0.1097263405993347,-0.3311914188047177,-0.37034667101651936,0.04715031059501588
-1.8886885807527434,1.4175024728217867,-0.6592951665809017,1.118558128651715,-0.32652499420467507,-0.06521871927781805,-0.17663239444421003,0.07007971927173773,0.03586869132242285,-0.008714030712965618
-1.5683978337582585,0.9912491128761083,-0.45361382850427706,1.3088085534222318,-0.7528010796950105,0.14069181455166097,-0.13181790172685875,0.35016963474899393,-0.05976934572762855,0.40442982864882643
-2.6380320479715325,1.2548053795797296,-0.3289177831774277,2.1903606219754552,-0.24265636892388728,0.12437890837955887,0.7120254765388647,0.07144774146700654,-0.2086158696360077,-0.15286108714793228
-1.9263511279236667,0.9288325127664913,-0.3782995039700689,1.6251178475849557,-0.17503129685002267,-0.014850497005212009,0.060423241239900706,0.23554493067361976,0.03658846713928446,0.15402250847932142
-1.2578131045177632,-0.007186252509390409,-0.714049062231556,1.3072576742040358,-0.6589019691153423,0.06784782911722682,0.3787414045185114,0.7064646853715204,0.07507075088105955,0.12147704425642185
