pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
-2.439398480371945,1.5983531742711816,0.10736776098785365,0.955287166508017,-1.0983335573767965,0.46794191543539476,0.590481405209115,0.12961569902609724,-0.27361632684925946,-0.08843310004940513
