"ampwir","expir","relhmax","alphd","ai","aitd","cwdrag","avkb","cgren"
0.660076177401311,0.50617237349823,0.789132212393652,0.795661677070056,645.670210727497,430.330864554133,0.00136127624376121,1.40914240865608e-05,0.0234636550418495
0.866000343947413,0.493578062291262,0.808550937552077,0.791450776325833,694.76410146448,668.367976981343,0.00119677983128888,1.31479299268613e-05,0.0848622707666793
0.813228422659466,0.522017755100623,0.849620128604631,0.883707409651191,996.793480126868,591.612792298725,0.00118494867145753,3.28682814135007e-05,0.022367504027706
1.47331525070515,0.310126116679272,0.835455857830254,0.777184358137398,851.027266334556,502.752789897109,0.00147616647886737,1.86848934165684e-05,0.0429984649306561
0.611901610500633,0.524039511780831,0.839072825348386,0.744227372524545,672.677419589502,819.550885664701,0.00270475615569203,1.41684332762325e-05,0.0978013733844333
0.567497852370578,0.553223017174409,0.829642387281357,0.804312819865408,916.430062604545,883.024226064114,0.00260335309934273,2.26311654811156e-05,0.0961376085531336
1.07471349503055,0.410284115095048,0.81263297181448,0.676787841004576,500.768584846466,985.151002552116,0.00224365426964717,1.24723774223208e-05,0.0630498422286564
0.666344773473397,0.556429996984619,0.791258185216646,0.738649545380103,390.765104280913,726.352804470923,0.00283145677520677,1.37571458095595e-05,0.0934614040626056
0.673101598012278,0.42050900468705,0.84894538502861,0.760806722914182,810.431933874234,404.546507062201,0.00155738570583915,2.22223675941794e-05,0.0428281119580563
0.685957537894097,0.340472327664288,0.806459926510344,0.624514269956106,891.560477791498,572.410240628214,0.00107199425393028,2.77219960755673e-05,0.0891703744822195
1.49452308187078,0.340217960410852,0.831242513329718,0.677813431181005,279.84558863715,289.255737427936,0.00224277394267268,2.47157387672612e-05,0.0230516633396497
0.546819654168735,0.370106955679371,0.790785116807696,0.727571845835114,250.217738786203,646.756489866013,0.00147367005490174,1.49504583039726e-05,0.0442656175904636
1.44262103277456,0.227535795158377,0.825260413731298,0.666742959005801,908.162275325666,852.454593877194,0.0013343167776719,1.41576329141314e-05,0.040777022561297
0.646464589678066,0.4977252776392,0.830278350121372,0.628608107854168,251.568893335742,917.14109077544,0.00253759631934078,2.6851637602005e-05,0.0249261250789701
0.967112742457071,0.350405325263362,0.805533373344179,0.714865963900731,476.775725562168,897.547466295404,0.00146940226819725,3.02551297291975e-05,0.0300656674918037
1.2314213690643,0.257513150325763,0.864924665323969,0.702104849825119,568.497564966119,866.740580187542,0.00121042539327178,1.59101387694577e-05,0.0868585781721045
0.519115824195598,0.535423029305708,0.789975219625272,0.805645345370439,453.334905586751,304.248995178111,0.0021436093376803,3.18193663443955e-05,0.0383571025355893
0.690657052859763,0.597052640715152,0.811172026749649,0.839382675938224,790.325694286402,977.435805075642,0.00263437381917393,4.20721807994278e-05,0.0800840505870057
0.754448958051987,0.320346507795561,0.877319925744773,0.699041521645854,806.540835282732,926.77251655901,0.00109150922517531,1.07708785120702e-05,0.0496777098430339
0.625638426980996,0.464333399583206,0.79607143499649,0.745840081743048,248.866785593463,398.489176300717,0.00229107244579393,1.01646324169764e-05,0.0127799293115055
0.939218390115032,0.411315075962029,0.791642021323991,0.763602482840519,324.876714788155,331.925819668014,0.00259805994066577,1.63666707217728e-05,0.0538271566409701
1.02662797892779,0.390532997134158,0.881935718932265,0.728862770333483,558.852169376414,876.172202159464,0.00162921300294348,2.80270941324637e-05,0.03945810832097
0.611189810011458,0.596833240852362,0.85618505501512,0.736835068587976,998.029299346447,296.551489505433,0.00204716536921767,1.99486475698293e-05,0.0251702132551572
0.580991263159686,0.570958402623136,0.81599224793279,0.821252169362576,961.937534413694,398.354928709164,0.00220089729524602,1.90586763155593e-05,0.0185098225575456
0.969692032930209,0.403851476104373,0.82286155355909,0.869107193745563,801.424406078577,579.078820427139,0.00116522605230832,2.42219615969138e-05,0.0349533573437893
0.531368305997283,0.565934122620991,0.842153888912236,0.626801960134482,262.681837060664,753.426499986851,0.00256279360861171,2.65457629876454e-05,0.0293029278338453
0.79605894155209,0.38882924629029,0.779542545217052,0.74787206134951,376.508719952589,822.939943000467,0.0013735028258376,1.70266891015716e-05,0.0183990745653864
1.0816099616922,0.430938306786919,0.858169300432077,0.847181210910605,678.472047902831,745.755348360647,0.00113063422497831,1.27457495854401e-05,0.0906063970836574
0.882400689478581,0.451811651057304,0.821211161459474,0.624556619384645,835.593962618709,807.318124376825,0.00206233063042437,1.09462464389816e-05,0.0473271850024753
0.903192545051453,0.376072833461012,0.817320491161748,0.6848087387791,509.575103194164,505.988380805575,0.00159994977267745,3.10193932527266e-05,0.0237902647863119
0.939309874447575,0.356783619180837,0.85427544163026,0.662836755270516,795.085432689681,383.439473499134,0.00161491062797532,1.92620619070614e-05,0.0579080816121955
1.48400498790299,0.36155899940903,0.810235800296528,0.651380445901708,935.331677670891,801.549347167844,0.0015481740848145,4.71193961756878e-05,0.0601182273737599
1.01316313111846,0.407540533724505,0.85012468221423,0.653637424197918,489.245421830697,729.882786348675,0.00167508384021243,2.58652937853278e-05,0.0431429346636563
0.665303629473531,0.373652023562803,0.79479062759626,0.668800690725188,421.391390897713,925.717277577899,0.00159380019190331,1.61151450131072e-05,0.0100983163702964
