pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9
-2.559873042536592,1.785502389579,0.20738674598303708,0.8905169187578955,-0.1520728737224062,-1.1177701774647146,0.4266619231027272,-0.01580260690452684,0.04511005246875509,-0.45312803909852684
